long,lat,group,order,region,subregion,median_violations,median_population,median_facilities,median_visits,epa_region,violations_per_facilities,violations_per_person
-97.25385284423828,26.115415573120117,50,12679,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.23094177246094,26.12114715576172,50,12680,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.2137451171875,26.10395622253418,50,12681,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.22521209716797,26.086769104003906,50,12682,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.25385284423828,26.069580078125,50,12683,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.26531219482422,26.040931701660156,50,12684,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.25385284423828,26.000823974609375,50,12685,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.21947479248047,26.012283325195312,50,12686,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.22521209716797,26.02947235107422,50,12687,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.20801544189453,26.040931701660156,50,12688,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.17937469482422,26.012283325195312,50,12689,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.18510437011719,26.06385040283203,50,12690,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.17937469482422,26.081037521362305,50,12691,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.15645599365234,26.081037521362305,50,12692,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.150726318359375,26.058120727539063,50,12693,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.16790771484375,25.966447830200195,50,12694,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.27104949951172,25.966447830200195,50,12695,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.29396057128906,25.960718154907227,50,12696,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.29396057128906,25.94352912902832,50,12697,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.29969024658203,25.93779945373535,50,12698,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.33406829833984,25.93779945373535,50,12699,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.36272430419922,25.93779945373535,50,12700,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.374176025390625,25.93779945373535,50,12701,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.36844635009766,25.93779945373535,50,12702,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.374176025390625,25.93779945373535,50,12703,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.3970947265625,25.93779945373535,50,12704,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.4142837524414,25.93779945373535,50,12705,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.42574310302734,25.93779945373535,50,12706,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.44866180419922,25.93779945373535,50,12707,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.47731018066406,25.93779945373535,50,12708,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.49449920654297,25.93779945373535,50,12709,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.52314758300781,25.93779945373535,50,12710,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.61481475830078,25.9779052734375,50,12711,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.649200439453125,26.035202026367188,50,12712,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.67784881591797,26.040931701660156,50,12713,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.70648956298828,26.035202026367188,50,12714,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.73514556884766,26.035202026367188,50,12715,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.76952362060547,26.046661376953125,50,12716,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.79243469238281,26.040931701660156,50,12717,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.80962371826172,26.06385040283203,50,12718,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.826812744140625,26.052391052246094,50,12719,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.84400177001953,26.069580078125,50,12720,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.8669204711914,26.069580078125,50,12721,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.9585952758789,26.069580078125,50,12722,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.98151397705078,26.058120727539063,50,12723,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-97.99297332763672,26.069580078125,50,12724,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.0158920288086,26.069580078125,50,12725,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.055999755859375,26.052391052246094,50,12726,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.07891082763672,26.052391052246094,50,12727,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.10755920410156,26.069580078125,50,12728,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.12474822998047,26.06385040283203,50,12729,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.15912628173828,26.058120727539063,50,12730,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.17632293701172,26.069580078125,50,12731,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.1935043334961,26.07530975341797,50,12732,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.22216033935547,26.07530975341797,50,12733,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.2851791381836,26.098228454589844,50,12734,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.2851791381836,26.12114715576172,50,12735,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.29663848876953,26.132604598999023,50,12736,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.30809783935547,26.132604598999023,50,12737,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.3195571899414,26.12114715576172,50,12738,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.33101654052734,26.12114715576172,50,12739,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.34820556640625,26.166982650756836,50,12740,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.36539459228516,26.166982650756836,50,12741,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.38831329345703,26.166982650756836,50,12742,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.40550231933594,26.172712326049805,50,12743,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.4112319946289,26.195629119873047,50,12744,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.43415069580078,26.195629119873047,50,12745,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.45133972167969,26.20136070251465,50,12746,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.45706939697266,26.224279403686523,50,12747,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.4685287475586,26.235736846923828,50,12748,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.49144744873047,26.224279403686523,50,12749,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.508636474609375,26.224279403686523,50,12750,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.53728485107422,26.247196197509766,50,12751,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.56019592285156,26.252925872802734,50,12752,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.5716552734375,26.241466522216797,50,12753,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.58312225341797,26.247196197509766,50,12754,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.5945816040039,26.258655548095703,50,12755,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.62895965576172,26.258655548095703,50,12756,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.64041900634766,26.241466522216797,50,12757,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.66905975341797,26.247196197509766,50,12758,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.74354553222656,26.31022071838379,50,12759,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.74927520751953,26.327411651611328,50,12760,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.7721939086914,26.338869094848633,50,12761,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.80657196044922,26.35032844543457,50,12762,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.8294906616211,26.367517471313477,50,12763,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.8638687133789,26.373247146606445,50,12764,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.90970611572266,26.367517471313477,50,12765,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.9326171875,26.378976821899414,50,12766,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.96700286865234,26.384706497192383,50,12767,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-98.98992156982422,26.40189552307129,50,12768,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.0472183227539,26.413354873657227,50,12769,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.07012939453125,26.39616584777832,50,12770,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.0987777709961,26.407625198364258,50,12771,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.10450744628906,26.4305419921875,50,12772,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.0987777709961,26.48210906982422,50,12773,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.15607452392578,26.550865173339844,50,12774,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.15607452392578,26.585241317749023,50,12775,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.17899322509766,26.631078720092773,50,12776,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.20191192626953,26.659725189208984,50,12777,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.2076416015625,26.705562591552734,50,12778,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.276397705078125,26.84880256652832,50,12779,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.3165054321289,26.865991592407227,50,12780,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.34514617919922,26.911828994750977,50,12781,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.37953186035156,26.923288345336914,50,12782,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.39098358154297,26.940475463867188,50,12783,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.40245056152344,26.98058319091797,50,12784,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.42536163330078,27.003501892089844,50,12785,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.45401763916016,27.032148361206055,50,12786,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.46546936035156,27.0607967376709,50,12787,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.44828796386719,27.09517478942871,50,12788,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.43682098388672,27.123821258544922,50,12789,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.44255828857422,27.21549415588379,50,12790,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.44255828857422,27.238412857055664,50,12791,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.49412536621094,27.272790908813477,50,12792,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.505584716796875,27.29570960998535,50,12793,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.53996276855469,27.30716896057129,50,12794,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.52276611328125,27.3415470123291,50,12795,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.505584716796875,27.370193481445313,50,12796,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.51130676269531,27.410301208496094,50,12797,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.505584716796875,27.450407028198242,50,12798,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.4998550415039,27.50197410583496,50,12799,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.53423309326172,27.50770378112793,50,12800,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.53423309326172,27.54781150817871,50,12801,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.54569244384766,27.58791732788086,50,12802,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.63162994384766,27.639484405517578,50,12803,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.65454864501953,27.62802505493164,50,12804,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.6774673461914,27.65667152404785,50,12805,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.71757507324219,27.662403106689453,50,12806,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.751953125,27.696779251098633,50,12807,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.78633117675781,27.731157302856445,50,12808,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.79778289794922,27.759803771972656,50,12809,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.8264389038086,27.765535354614258,50,12810,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.85508728027344,27.78272247314453,50,12811,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.87227630615234,27.817100524902344,50,12812,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.88945770263672,27.868667602539063,50,12813,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.9295654296875,27.91450309753418,50,12814,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.93529510498047,27.948881149291992,50,12815,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.9524917602539,27.9660701751709,50,12816,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.97540283203125,27.9660701751709,50,12817,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-99.99832916259766,27.983259201049805,50,12818,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.021240234375,28.034826278686523,50,12819,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.05561828613281,28.08639144897461,50,12820,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.08426666259766,28.12649917602539,50,12821,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.13583374023437,28.149415969848633,50,12822,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.18167114257812,28.172334671020508,50,12823,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.19886016845703,28.195253372192383,50,12824,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.22750854492187,28.223899841308594,50,12825,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.27334594726562,28.258277893066406,50,12826,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.29052734375,28.28692626953125,50,12827,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.30198669433594,28.315574645996094,50,12828,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.31918334960937,28.332763671875,50,12829,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.32491302490234,28.36713981628418,50,12830,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.33063507080078,28.401517868041992,50,12831,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.34209442138672,28.430166244506836,50,12832,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.37074279785156,28.45308494567871,50,12833,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.37647247314453,28.470272064208984,50,12834,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.36502075195312,28.49319076538086,50,12835,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.37074279785156,28.510379791259766,50,12836,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.39939880371094,28.521839141845703,50,12837,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.42230987548828,28.53902816772461,50,12838,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.42803955078125,28.567676544189453,50,12839,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.42230987548828,28.584863662719727,50,12840,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.43949890136719,28.590595245361328,50,12841,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.4566879272461,28.6077823638916,50,12842,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.46814727783203,28.642160415649414,50,12843,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.50825500488281,28.65361976623535,50,12844,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.52544403076172,28.682266235351563,50,12845,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.52544403076172,28.72237205505371,50,12846,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.55982208251953,28.802587509155273,50,12847,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.5827407836914,28.81404685974121,50,12848,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.59420013427734,28.854154586791992,50,12849,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.58847045898437,28.882802963256836,50,12850,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.62284851074219,28.888530731201172,50,12851,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.64576721191406,28.911449432373047,50,12852,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.66294860839844,28.957286834716797,50,12853,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.68587493896484,29.054689407348633,50,12854,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.69160461425781,29.071876525878906,50,12855,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.71452331542969,29.117713928222656,50,12856,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.76036071777344,29.1520938873291,50,12857,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.78900146484375,29.17500877380371,50,12858,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.80619812011719,29.22084617614746,50,12859,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.80619812011719,29.243764877319336,50,12860,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.8348388671875,29.255224227905273,50,12861,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.86921691894531,29.27814292907715,50,12862,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.90360260009766,29.306791305541992,50,12863,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-100.96089172363281,29.335439682006836,50,12864,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.02391815185547,29.364086151123047,50,12865,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.05256652832031,29.444299697875977,50,12866,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.07548522949219,29.450031280517578,50,12867,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.10413360595703,29.472949981689453,50,12868,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.15569305419922,29.478679656982422,50,12869,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.20153045654297,29.507326126098633,50,12870,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.24163818359375,29.507326126098633,50,12871,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.25309753417969,29.535974502563477,50,12872,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.23590850830078,29.553163528442383,50,12873,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.23018646240234,29.59326934814453,50,12874,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.24736785888672,29.610458374023438,50,12875,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.26456451416016,29.616188049316406,50,12876,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.27029418945312,29.59326934814453,50,12877,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.28174591064453,29.570350646972656,50,12878,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.30467224121094,29.564620971679687,50,12879,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.31613159179687,29.581811904907227,50,12880,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.30467224121094,29.621919631958008,50,12881,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.30467224121094,29.644838333129883,50,12882,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.32185363769531,29.633377075195313,50,12883,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.35050964355469,29.63910675048828,50,12884,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.3619613647461,29.650564193725586,50,12885,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.39060974121094,29.742238998413086,50,12886,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.40779876708984,29.742238998413086,50,12887,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.43644714355469,29.730777740478516,50,12888,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.45936584472656,29.736509323120117,50,12889,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.46509552001953,29.76515769958496,50,12890,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.51666259765625,29.759428024291992,50,12891,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.53958129882812,29.759428024291992,50,12892,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.53385162353516,29.782346725463867,50,12893,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.55104064941406,29.793804168701172,50,12894,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.5796890258789,29.776615142822266,50,12895,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.61405944824219,29.75369644165039,50,12896,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.65989685058594,29.75369644165039,50,12897,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.7286605834961,29.759428024291992,50,12898,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.75157165527344,29.76515769958496,50,12899,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.79740905761719,29.782346725463867,50,12900,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.82032775878906,29.782346725463867,50,12901,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.93492126464844,29.76515769958496,50,12902,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-101.96356964111328,29.805265426635742,50,12903,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.04951477050781,29.776615142822266,50,12904,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.22140502929687,29.839641571044922,50,12905,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.27296447753906,29.862560272216797,50,12906,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.32453155517578,29.868289947509766,50,12907,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.36463928222656,29.851102828979492,50,12908,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.38182830810547,29.76515769958496,50,12909,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.39901733398437,29.75369644165039,50,12910,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.46204376220703,29.759428024291992,50,12911,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.50215148925781,29.782346725463867,50,12912,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.52507019042969,29.75369644165039,50,12913,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.54798889160156,29.742238998413086,50,12914,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.5766372680664,29.759428024291992,50,12915,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.62247467041016,29.736509323120117,50,12916,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.65111541748047,29.736509323120117,50,12917,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.67404174804687,29.736509323120117,50,12918,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.70841979980469,29.662025451660156,50,12919,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.74279022216797,29.633377075195313,50,12920,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.74279022216797,29.59326934814453,50,12921,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
-102.76570892333984,29.6047306060791,50,12922,Texas,NA,8,225,11,7,6,0.7272727272727273,0.035555555555555556
